Car,0,1,0.0,416.4823173140224,0.0,357.91410138248847,54.87652402896647,416.4823173140224
Car,1,1,30.174812692560984,421.4434658591178,0.0,384.3325733245553,110.0295010928243,428.7331054641211
Car,1,1,93.94997761685316,407.2859723502305,69.35779855167871,378.81081764318634,137.95703489137586,409.61575773535225
Car,1,1,158.66623831468067,403.92072679394346,121.389672152732,374.9278420013167,200.60237524687292,408.83916260697833
Car,1,1,229.85412508229095,400.29661619486507,198.27258986175113,376.73989730085583,272.04912705727446,400.8143462804477
Others,1,1,292.4286820276498,390.8733219223175,249.45708492429233,348.9371849901252,307.9605845951284,395.7917577353524
Car,6,0,397.07153743041454,422.9800167158395,397.07153743041454,376.75707467502315,456.06046082949297,422.9800167158395
Car,6,0,426.57560453982853,393.2321608637263,426.57560453982853,367.51961389335105,458.78255770375216,393.2321608637263
Car,6,0,519.0168083212639,401.08580571428564,519.0168083212639,363.64356592495056,560.7665624226464,401.08580571428564
Car,4,1,545.8963886767609,408.4903520737328,535.3346949308755,373.6988903225807,591.2495441737985,413.87474496379207
Car,0,1,343.7524687294271,649.952271231073,343.7524687294271,381.3545095457538,1037.9591836734694,649.952271231073
