Car,4,1,1107.5324675324675,403.2513914656772,1028.682745825603,358.7244897959183,1159.4805194805194,419.0213358070501
Car,4,1,985.608905380334,387.45380333951755,954.8319109461969,359.33654916512046,1018.665677179963,396.1929499072356
Car,4,1,945.6368089053806,380.27060482374753,919.8601261595551,356.1961558441557,971.4134916512064,387.07953988868263
Car,4,1,910.1273172541743,376.31530983302406,892.8618033395175,354.4294471243042,927.1496549165122,383.8537736549165
Car,6,0,788.2789877551022,360.3825988868275,788.2789877551022,349.68284378478666,800.1459888682749,360.3825988868275
Car,6,0,774.7073211131727,356.50636942486085,774.7073211131727,349.8141589610389,783.7340235992581,356.50636942486085
Car,5,0,736.4216519480522,364.754907903525,736.4216519480522,351.37048697588125,752.1405648979594,364.754907903525
Car,1,1,543.3840445269016,430.7680890538033,443.64378478664185,355.2504638218923,626.5009276437847,461.16512059369194
Car,1,1,482.5899814471243,426.01855287569566,428.4452690166975,354.77551020408157,572.356215213358,441.6920222634508
Car,4,1,841.2066790352504,367.5407792207792,834.215361781076,355.0779962894248,851.8456400742115,369.66857142857145
