Van/suv,5,0,0.0,406.0322077922078,0.0,332.1674211502783,31.16111317254174,406.0322077922078
Others,2,2,936.9275844155843,454.7895213358072,864.7042374768089,363.1120742115029,962.4610909090908,466.94833395176266
Car,1,1,936.6844081632654,454.468528682746,936.6844081632654,385.1632967717998,1002.5851725417439,454.468528682746
Car,4,1,1259.7825306122452,429.7703302411872,1208.7155176252322,386.7281335807049,1280.0,438.76785157699436
Car,4,1,1187.5591836734698,416.8819888682745,1161.296148423006,382.8373135435992,1231.3309090909092,423.4477476808904
Car,4,1,1147.6782782931357,407.15493877551006,1129.1968831168836,381.1350797773654,1180.9934248608538,410.8025825602967
Car,4,1,1120.4261965892392,402.2914137291279,1104.133387683859,379.91919851576984,1142.3284007421153,404.72317625231904
Car,1,1,1019.186717922078,405.87061432282,1019.186717922078,378.4792412615955,1059.4956135064936,405.87061432282
Car,5,0,981.897098686456,389.917474006679,981.897098686456,377.1680349090909,998.6307375020406,389.917474006679
Others,5,0,1046.793439703154,441.57672727272717,1046.793439703154,372.51467161410005,1080.108586270872,441.57672727272717
