Car,0,2,0.0,406.47143252416765,0.0,330.24412459720736,103.78256910848557,406.47143252416765
Car,2,2,64.3374951664878,422.2509989258861,21.573671321160184,329.43766272824917,263.26846831364145,429.8534564983888
Car,2,2,238.7040171858217,437.582126745435,172.9744360902256,345.32313641245975,483.8040816326532,469.2590332975295
Car,2,2,357.04419545778745,371.113772380666,342.6420998324383,343.08807278539206,430.481908286144,378.24994588872175
Car,2,2,283.3043094905264,363.62079277095586,265.2433030846832,340.3698419956175,316.9351490048551,366.21576495570343
Van/suv,4,1,353.98615144489804,349.3108718951666,314.380388475188,331.2869654822772,363.4253627669173,353.34422905263165
Car,2,2,609.6571292459721,389.32592574006446,568.2997600515577,349.9147856842105,653.9338421482277,394.3536843480129
Car,2,2,742.9592117894738,399.2022382814178,694.4656690870032,351.19525286358754,775.0719925757251,407.7980836433942
Car,2,2,833.0101203894311,403.48265303716437,769.4333018631153,356.124410665521,846.4715385978091,413.2137987299679
Car,4,1,1182.469499462943,418.7798410311493,1109.734347755102,363.3441038023632,1266.38298603652,434.9038195488724
