Car,1,1,1135.4947680890534,387.82871985157703,1115.736697588126,368.0706493506493,1162.5481261595544,393.60415584415585
Others,0,1,1017.2170686456402,437.1057513914657,1017.2170686456402,367.0500927643785,1068.274582560297,437.1057513914657
Others,0,1,946.5677179962894,431.16883116883116,946.5677179962894,366.45640074211497,982.1892393320967,431.16883116883116
Car,4,1,717.5246011131724,425.9490909090909,692.5990352504638,374.578107606679,766.4638218923932,433.5483487940631
Car,4,1,673.4340630797776,401.82500927643764,663.7070129870133,374.7716512059368,702.007272727273,406.68853432281986
Car,6,0,620.8471985157702,398.1773654916511,620.8471985157702,380.5470871985156,643.3410018552878,398.48133580704996
Car,1,1,173.13246753246747,427.3528756957328,139.69573283858992,392.7762523191094,235.44638218923933,437.6118738404452
Car,1,1,285.22152133580704,425.4530612244898,248.36512059369198,389.7365491651205,344.49573283859,437.2319109461966
Car,1,1,404.90983302411877,412.9142857142856,380.5922077922078,385.5569573283858,436.44675324675325,416.33395176252316
Car,1,1,362.7339517625232,411.7743970315398,342.59591836734694,387.07680890538023,390.47124304267163,420.1335807050092
Car,1,1,436.55165862708725,401.2304267161411,428.2836660482375,385.5569573283858,450.41270500927646,401.2304267161411
Car,1,1,490.11463266790355,400.5920890538033,474.24397773654925,387.8557328385901,496.61619294990726,402.68948423005577
Car,1,1,463.7193095361781,401.4269131280149,450.41270500927635,387.8557328385901,474.2439777365493,403.58023884230056
Others,0,1,234.7087198515769,437.1294990723562,234.7087198515769,389.25417439703153,259.0263450834878,437.2319109461966
Others,0,1,102.48163265306111,434.84972170686456,102.48163265306111,394.95361781076065,144.27755102040803,434.84972170686456
Others,0,1,11.290538033395046,445.10871985157695,11.290538033395046,401.7929499072356,45.867161410018426,445.10871985157695
Car,1,1,519.4543970315397,393.9259369202226,504.8638218923931,381.46315398886827,530.0933580705007,396.3576994434137
Car,1,1,497.5685343228198,400.917254174397,488.1454545454543,383.2869758812616,506.6876437847864,403.652987012987
Others,0,1,58.96400742115018,444.50760667903523,58.96400742115018,395.8723562152133,102.65974025974018,444.50760667903523
