Car,3,2,842.7690585091299,396.72152717336195,799.3032744146077,358.05644162062293,878.1661009667024,402.6899631982814
Van/suv,3,2,787.2407578947366,396.2632400429646,715.0174109559612,323.53306259935545,828.2940287862514,409.0163626208377
Van/suv,3,2,704.9214646032224,378.06597779935555,663.8884669319012,330.8699211892589,729.0628152094523,385.2193835445757
Car,3,2,672.7599152395271,400.6549684382384,647.4589364382382,362.86568599785176,715.0174109559612,407.6289561847475
Car,5,0,572.9053907179378,416.52063415682073,572.9053907179378,363.17140180279284,633.4959639097744,416.52063415682073
Car,3,2,640.3361484030077,389.059290328679,624.1175722483351,357.0276024232011,664.6640126350161,391.6948089538134
Car,1,0,585.1118965963481,377.1538417701398,565.9739767338345,359.31340800000015,590.3018409658432,380.3975570010743
Car,5,0,551.8313783269601,369.77033497572523,551.8313783269601,358.4822059720733,567.0119656077335,369.77033497572523
Car,3,2,618.4572891703543,377.1862789224492,608.077400431364,358.2105448214825,635.8111656558539,381.07873719957064
Others,1,1,63.294520644468435,404.70348992481195,57.2125545864663,361.1160665091299,118.23494736842117,412.20458139634786
