Car,1,1,1085.8488338038237,404.4501411938993,1030.4688836660796,349.5202565444468,1187.204392696026,411.8533636949516
Car,1,1,1206.1859622771212,397.37578002148234,1176.5870607948439,353.9910888077337,1273.2903211170783,401.4304240601504
Others,0,2,0.0,400.6194779291085,0.0,374.0210130354457,39.18006224704608,400.6194779291085
Others,0,2,90.75982161117086,396.74208103114944,90.75982161117086,373.8333422126747,137.18549585392063,396.74208103114944
Others,0,2,83.77772457658439,397.9047502092375,83.77772457658439,375.847486638883,128.41124615424286,397.9047502092375
Others,0,2,186.1477850053705,399.4889142857142,186.1477850053705,378.2020330827067,225.0723677765843,399.4889142857142
Others,0,2,317.30567011815236,425.5479957035446,317.30567011815236,386.4634445542427,344.1550161117078,425.5479957035446
Others,0,1,301.79884683136413,421.2018870032223,301.79884683136413,391.298887218045,337.27698216971,421.2018870032223
Others,0,1,408.4747744103116,428.2425289005373,408.4747744103116,382.99270142900133,437.5306779629304,428.611501508056
Others,0,2,704.0440335948444,410.12768798797,704.0440335948444,375.86594586122453,746.6177960008595,410.12768798797
Others,0,2,741.3547413310423,407.2197479664877,741.3547413310423,369.8470802010741,772.6403747334056,407.2197479664877
Others,0,2,782.7445476777661,407.47417687991407,782.7445476777661,372.96104682277115,820.7608901843183,407.47417687991407
Others,0,1,881.1500903114932,399.6143102900108,881.1500903114932,365.5553003651988,922.5074595059077,399.6143102900108
Others,0,2,955.8642557662737,394.7140195540279,955.8642557662737,365.13133664790547,1003.2224981379171,394.7140195540279
Others,0,2,996.3771938646613,391.55287512953805,996.3771938646613,361.9701922234156,1037.1701566088936,391.55287512953805
