Car,4,1,169.54627087198514,527.0972912801484,0.0,391.5265306122448,254.0500185528757,536.8243413729127
Car,0,1,517.7795543641818,612.5714285714287,517.7795543641818,391.1243042671612,1007.5443413729128,612.5714285714287
Others,0,1,575.9587384044526,432.3217810760668,575.9587384044526,355.7212615955473,651.9513172541743,432.3217810760668
Car,1,1,1034.6788571428574,441.4237328385899,954.1875176252322,372.8480296846008,1121.4927792207798,454.0688979591836
Car,5,0,1270.1637735539887,409.45959183673466,1270.1637735539887,376.93476808905376,1280.0,409.45959183673466
Car,1,2,1254.3618612244902,384.05790871985164,1235.1023020408163,354.6822174397032,1280.0,387.55964675324674
Van/suv,3,2,1195.0268556586273,372.0814782931357,1172.6157322448983,337.064097959184,1233.312524823748,376.7504623376626
Car,1,1,1089.131652987013,373.2134874953618,1083.9957705380334,353.2924889053803,1121.4927792207798,376.17051072356213
Car,3,2,1133.494970561781,366.791609896846,1130.3076107873842,353.9425658063079,1150.1290043844158,367.0904248756957
Car,5,0,1170.6460766040818,365.6547122820038,1156.016593264564,356.31674419295,1170.6460766040818,365.6547122820038
Van/suv,0,1,1245.536594755918,369.4533217650464,1245.536594755918,345.07001949090903,1280.0,369.4533217650464
