Car,0,2,138.28141783028997,719.9999999999999,138.28141783028997,371.2379162191192,1279.9999999999998,719.9999999999999
Car,1,1,502.3467053095596,363.31801935467234,492.4858110075188,348.9159237293233,529.4641646401718,365.6534943209452
Car,3,2,554.7866515660578,366.9124890122448,522.8684936936625,348.2286892820622,565.9450319604724,368.4694723230933
Car,0,1,520.8434702298604,402.78675495596127,520.8434702298604,351.0494970225563,684.6510893920515,402.78675495596127
Car,0,1,662.1417864661654,397.81777185821704,662.1417864661654,358.28499248120306,746.0222350161117,397.81777185821704
Car,0,1,713.3821525241676,417.47224060150376,713.3821525241676,362.98796133190115,807.1457959183674,417.47224060150376
Car,0,1,812.3028210526312,414.489661868958,812.3028210526312,364.566857142857,922.2850406015035,414.489661868958
Car,0,1,926.5275187969926,452.63948442534905,926.5275187969926,365.13203007518786,1182.714500537057,452.63948442534905
Van/suv,0,2,531.6984630719654,362.7326405155746,531.6984630719654,339.8239016970999,575.6913508915144,362.7326405155746
Others,0,1,926.131866809882,398.0540494092374,926.131866809882,361.3088378088077,967.9453834586467,398.0540494092374
