Car,0,0,0.0,720.0,0.0,518.2792207792207,172.46753246753235,720.0
Car,4,1,818.9558738404454,426.63623005565853,777.8590871985159,382.6213283858997,865.6457142857143,433.68834137291276
Car,5,0,652.8148423005565,415.4716141001855,652.8148423005565,382.4148423005566,690.0512059369202,415.4716141001855
Car,1,1,607.5992578849721,417.7513914656771,581.0018552875696,390.3940630797773,623.177736549165,422.6909090909091
Car,4,1,774.0503628942485,414.9392860853432,753.2344756957327,385.17451280148424,800.118857142857,422.5263851576995
Car,4,1,745.9586849721708,405.93176697588126,731.95173283859,383.94863376623385,775.5289172541744,410.21166901669756
Car,4,1,731.173568831169,399.31737291280143,721.8356007421152,382.3923057513916,749.6549640074212,404.56997996289425
Others,5,0,623.3974025974028,448.340185528757,623.3974025974028,372.34760667903527,653.4904638218925,448.340185528757
Others,1,1,574.458181818182,428.8860853432282,545.5810018552877,379.3389239332096,597.2559554730984,435.5734322820037
Car,4,1,722.722742857143,396.48740927643786,715.330184786642,381.11867012987017,741.3986790352506,399.989147309833
Car,4,1,714.5520207792209,393.3747532467532,705.9922166975883,379.9514241187385,728.3644319109463,397.46011428571427
Car,4,1,693.9306745825604,387.53852319109467,689.2616905380336,378.39509610389615,701.3232326530614,387.53852319109467
