Car,5,0,574.7070441079657,496.036866359447,574.7070441079657,399.9736668861093,689.7300855826201,496.036866359447
Car,1,1,582.6449990783409,416.8641685319288,555.5159425938117,390.77057221856467,588.2364840026332,419.14218090849226
Car,1,1,595.6917972350229,405.8882907175772,578.296066359447,385.80036339697153,599.6265458854509,408.99467123107286
Car,5,0,586.1655636603026,402.3677261356154,586.1655636603026,385.80036339697153,605.6322148782093,402.3677261356154
Car,5,0,598.0112280184331,396.10836940092145,598.0112280184331,383.78225152337046,612.1928905227123,396.10836940092145
Car,5,0,607.9472495062538,420.5155181040157,607.9472495062538,393.5935536537195,642.8940302830806,420.5155181040157
Car,4,1,785.1834101382486,434.9198156682028,756.4655694535878,398.11244239631344,832.1026991441737,444.62725477287694
Car,4,1,748.7805134957207,426.4258064516129,727.7477287689268,398.92139565503624,787.2057932850557,432.08847926267276
Car,4,1,727.7477287689268,418.7407504937459,710.759710335747,394.06767610269924,753.2297564186964,423.59447004608296
Car,4,1,717.6358130348913,415.9094140882159,699.8388413429888,394.87662936142203,739.4775510204081,419.1452271231073
Car,4,1,694.8556892692562,408.6899107307439,683.2585353522055,392.7438240947992,716.3932608294932,413.86721158657014
Car,4,1,677.045774325214,403.3055178406846,673.3181177090191,390.8799957867018,691.7493087557604,405.5835302172482
Car,6,0,650.0202638578014,413.29770849242936,650.0202638578014,394.2452413429889,674.042939828835,413.29770849242936
Car,4,1,650.0202638578014,402.52892271231076,646.4996992758396,391.1388608294931,662.8599699802503,404.59984305464127
Car,6,0,640.9082143515473,399.9736668861093,640.9082143515473,389.27503252139576,653.1266443712971,399.9736668861093
Others,0,2,0.0,520.5772218564845,0.0,438.46846609611583,49.59368005266617,520.5772218564845
Others,0,2,0.0,510.3436471362738,0.0,408.2132982225148,122.48321263989457,510.3436471362738
