Van/suv,0,1,0.0,418.55287569573284,0.0,315.96289424860856,142.78293135435987,445.15027829313544
Van/suv,0,1,1280.0,487.40630797773656,924.7940630797775,312.6233766233766,1280.0,579.5473098330242
Car,4,1,911.1777365491652,436.2359925788497,773.6311688311687,366.70278293135436,951.8337662337661,460.5536178107607
Car,4,1,785.4616935064935,411.9605432282004,735.0755740259741,360.79625974025976,832.7351569573283,424.0220853432282
Car,4,1,699.8866641929501,398.10942337662345,677.1253669758814,356.4776489795916,740.5457335807051,405.3074404452691
Car,4,1,678.0404878486087,391.71272069461963,656.6254143643787,362.8272727391465,703.3401560578851,395.7965254055658
Car,4,1,641.4854554359928,383.0470863079777,629.9312762538035,361.13398785899807,668.079988553618,386.93168103302406
Car,4,1,630.5351315235624,377.4847699829314,618.707038610761,360.30290869907236,648.3395240133583,379.47686984192956
Car,5,0,564.5021708348796,405.96996749536174,564.5021708348796,355.0780414100185,618.9736513543602,405.96996749536174
Car,1,1,498.53168089053804,422.05898330241195,418.76987012987007,365.3989165120593,516.7698998144712,436.40638218923937
Car,5,0,483.57694456400736,413.97361038961037,483.57694456400736,369.30699636363636,529.0217225974025,413.97361038961037
Car,1,1,535.402667458256,399.49975985157704,500.6965527272726,360.7471922820035,535.402667458256,399.49975985157704
Car,5,0,519.5218963948051,387.92674910040824,519.5218963948051,361.9497669390724,543.7458306802226,387.92674910040824
Car,5,0,533.6110226475696,373.0837375572542,533.6110226475696,358.2674948559555,549.6723277607421,373.0837375572542
Van/suv,5,0,532.0936028330983,370.67531995428584,532.0936028330983,344.68464210641946,553.1040310334694,370.67531995428584
