Car,0,1,1280.0,656.4981447124305,1068.5714285714287,501.5816326530612,1280.0742115027829,720.0
Van/suv,4,1,904.3784786641929,463.5482374768089,767.0871985157698,270.59833024118734,1086.1966604823747,534.0491651205937
Car,4,1,780.5402597402597,435.02337662337663,736.0846011131724,382.5884972170686,862.6122448979592,450.221892393321
Car,4,1,689.6619220779219,400.3830500927644,682.1234582560295,376.79495361781073,721.2748348794062,404.76022263450835
Car,5,0,596.1847569573283,384.8,596.1847569573283,366.80495732838585,612.4775658627087,384.8
Car,5,0,587.4304118738404,389.6635250463822,587.4304118738404,369.23671985157694,606.8845120593692,389.6635250463822
Car,1,1,591.8075844155844,394.0406975881262,573.8125417439702,374.8297736549165,598.8596957328385,396.71563636363635
Car,5,0,556.5470278293135,403.0382189239332,556.5470278293135,374.5865974025974,584.7554730983302,403.0382189239332
Car,1,1,570.6512504638218,405.2268051948052,536.3633988868274,376.5320074211503,576.0011280148423,408.63127272727274
Car,1,1,544.6959851576992,412.9856474953618,498.7356734693875,374.32062337662336,560.9887940630796,422.2263450834879
Car,1,1,492.178107606679,428.71243042671614,437.0834879406307,376.9424860853432,517.8256029684601,446.28571428571433
Car,1,1,391.61410018552874,460.7050092764377,270.5009276437848,371.6512059369201,472.3562152133581,501.0760667903524
