Car,5,0,562.0804322077922,393.25046738404455,562.0804322077922,376.7533904267161,581.3788995918367,393.25046738404455
Car,6,0,612.1941942857143,392.6279361781076,612.1941942857143,376.7533904267161,634.1384192949906,392.6279361781076
Car,1,1,1127.6126159554733,396.3369202226345,1033.0018552875695,359.8604823747681,1127.6126159554733,396.3369202226345
Car,1,1,861.113172541744,385.6846011131725,849.099814471243,369.7395176252319,900.7747680890537,387.5977736549165
Car,6,0,608.7599851576994,382.7345217068645,608.7599851576994,373.9801766233766,619.6542812615955,382.7345217068645
Car,5,0,572.9644408163264,388.57075176252323,572.9644408163264,374.56379962894243,588.3331799628942,388.57075176252323
Car,1,1,947.5547309833025,378.0853432282004,931.4063079777364,357.6623376623376,985.0760667903525,385.20964749536176
Van/suv,1,1,831.6660482374767,380.9350649350649,813.6178107606679,352.91280148423004,890.5602968460112,387.5977736549165
Van/suv,0,1,994.3599257884972,718.6502782931356,994.3599257884972,247.40723562152132,1280.0,718.6502782931356
Car,1,1,918.9669758812616,379.3410018552876,903.7684601113172,362.62263450834877,948.604081632653,385.20964749536176
